s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
681.580759,189.545520,100.211782,-0.660882,-0.607184,-0.000693,-0.348750,0.004375,-0.000106,-0.000049,-14.166430,1.568630,-0.000046,-0.001594,0.004076
683.579530,191.191990,99.078560,-0.659310,-0.598443,-0.000869,-0.348873,0.004371,-0.000071,-0.000074,-14.218102,1.573842,-0.000070,-0.001561,0.004084
685.578300,192.848298,97.959767,-0.657457,-0.589709,-0.000973,-0.349034,0.004367,-0.000033,-0.000087,-14.273039,1.565605,-0.000083,-0.001525,0.004093
687.577071,194.514309,96.855474,-0.655470,-0.580984,-0.001003,-0.349208,0.004363,0.000003,-0.000087,-14.319316,1.555393,-0.000083,-0.001490,0.004101
689.575842,196.189888,95.765754,-0.653493,-0.572266,-0.000964,-0.349370,0.004360,0.000036,-0.000075,-14.351271,1.549181,-0.000071,-0.001459,0.004108
691.574612,197.874898,94.690675,-0.651655,-0.563556,-0.000867,-0.349497,0.004356,0.000061,-0.000052,-14.358149,1.548915,-0.000049,-0.001434,0.004113
693.573383,199.569205,93.630307,-0.650056,-0.554854,-0.000727,-0.349574,0.004352,0.000079,-0.000024,-14.345050,1.545883,-0.000021,-0.001417,0.004116
695.572153,201.272672,92.584717,-0.648767,-0.546158,-0.000561,-0.349594,0.004349,0.000087,0.000004,-14.320290,1.535162,0.000007,-0.001408,0.004116
697.570924,202.985163,91.553974,-0.647820,-0.537469,-0.000387,-0.349561,0.004346,0.000086,0.000029,-14.291176,1.527717,0.000030,-0.001407,0.004113
699.569694,204.706543,90.538146,-0.647212,-0.528785,-0.000223,-0.349487,0.004343,0.000078,0.000046,-14.273717,1.528377,0.000047,-0.001414,0.004107
