right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-389.600730,-42.881452,4.406506,-380.617604,-42.962109,4.226685
-389.592221,-43.930710,4.436325,-380.626139,-44.007636,4.258750
-389.583223,-44.979963,4.466173,-380.632964,-45.040727,4.290451
-389.573720,-46.029210,4.496082,-380.638720,-46.086271,4.322559
-389.565091,-47.078467,4.525905,-380.645342,-47.144258,4.355036
-389.557236,-48.127732,4.555653,-380.653679,-48.202234,4.387479
-389.550663,-49.177009,4.585315,-380.663233,-49.260201,4.419888
-389.546171,-50.226302,4.614776,-380.678738,-50.355446,4.453302
-389.542658,-51.275601,4.644155,-380.696331,-51.438212,4.486319
-389.540392,-52.324905,4.673489,-380.714962,-52.483613,4.518206
-389.539058,-53.374210,4.702811,-380.734661,-53.541443,4.550498
-389.538222,-54.423515,4.732194,-380.752447,-54.574405,4.582131
-389.537326,-55.472817,4.761672,-380.769879,-55.619820,4.614251
-389.535686,-56.522111,4.791407,-380.782303,-56.627953,4.645487
-389.533804,-57.571400,4.821267,-380.793527,-57.673442,4.677950
-389.531825,-58.620688,4.851200,-380.803621,-58.706493,4.710068
-389.530216,-59.669976,4.881152,-380.813848,-59.764439,4.742934
-389.529785,-60.719266,4.911021,-380.825226,-60.822379,4.775637
-389.530164,-61.768561,4.940778,-380.837900,-61.880310,4.808144
-389.531524,-62.817862,4.970261,-380.854864,-62.963091,4.840943
-389.533655,-63.867167,4.999555,-380.873119,-64.020961,4.872759
-389.536922,-64.916473,5.028727,-380.893419,-65.091249,4.904766
-389.541314,-65.965775,5.057868,-380.913963,-66.136635,4.935980
-389.546488,-67.015074,5.087018,-380.935095,-67.194456,4.967656
-389.552610,-68.064367,5.116193,-380.955872,-68.239830,4.999089
-389.558927,-69.113653,5.145577,-380.974005,-69.272786,5.030732
-389.565715,-70.162931,5.175108,-380.992119,-70.318190,5.062823
-389.572942,-71.212204,5.204759,-381.010150,-71.363594,5.094960
-389.581065,-72.261466,5.234542,-381.030264,-72.421428,5.126859
-389.589282,-73.310727,5.264352,-381.050185,-73.479266,5.158761
-389.597565,-74.359987,5.294167,-381.071155,-74.561986,5.191296
-389.605717,-75.409245,5.324074,-381.095538,-75.619771,5.221800
-389.614559,-76.458497,5.354031,-381.121045,-76.677544,5.251804
-389.622947,-77.507751,5.384038,-381.147446,-77.722857,5.280992
-389.632036,-78.556997,5.414115,-381.173625,-78.768184,5.309827
-389.641468,-79.606239,5.444204,-381.198444,-79.801097,5.338180
-389.651313,-80.655477,5.474315,-381.221457,-80.821601,5.366124
-389.661445,-81.704716,5.504309,-381.241508,-81.867065,5.394963
-389.671445,-82.753954,5.534368,-381.260410,-82.900095,5.423609
-389.682095,-83.803184,5.564501,-381.279423,-83.970467,5.453524
-389.692961,-84.852402,5.594952,-381.299291,-85.015909,5.483216
-389.703997,-85.901611,5.625672,-381.320860,-86.086204,5.514148
-389.715194,-86.950809,5.656692,-381.346233,-87.181291,5.546598
-389.726739,-87.999987,5.688260,-381.374780,-88.238916,5.578988
-389.738011,-89.049158,5.720146,-381.406116,-89.308894,5.612399
-389.749572,-90.098317,5.752319,-381.440517,-90.378760,5.646382
-389.761363,-91.147468,5.784696,-381.476413,-91.436115,5.680261
-389.773289,-92.196616,5.817099,-381.513691,-92.493419,5.714217
-389.785509,-93.245765,5.849373,-381.552002,-93.550701,5.747695
-389.797645,-94.294924,5.881357,-381.590329,-94.595538,5.780474
-389.810036,-95.344078,5.913379,-381.629156,-95.652812,5.813639
-389.822958,-96.393222,5.945537,-381.667461,-96.697641,5.846693
-389.836658,-97.442348,5.977970,-381.703830,-97.730072,5.879708
-389.851001,-98.491457,6.010665,-381.737913,-98.762571,5.913060
-389.866243,-99.540542,6.043689,-381.765427,-99.757896,5.945650
-389.881832,-100.589613,6.077031,-381.791501,-100.790602,5.979813
